BuyAndHold,Buy-Write,Put-Write
12.0626,10.453,22.7854
-12.4042,-6.95117,-19.6973
1.65444,7.10744,8.77145
-10.8775,-5.4245,-16.6057
17.128,10.453,27.9774
-15.3403,-9.88725,-25.6428
-17.7391,-12.2861,-30.5004
12.0296,10.453,22.7515
5.39728,10.453,15.9534
36.7422,10.453,48.082
11.7718,10.453,22.4873
22.0596,10.453,33.0323
-2.19316,3.25984,0.980054
4.31516,9.76816,14.1594
-0.986988,4.46601,3.42255
-10.5963,-5.14326,-16.0362
20.2652,10.453,31.193
-10.8094,-5.35636,-16.4677
-11.7179,-6.26493,-18.3076
9.70993,10.453,20.3739
12.9364,10.453,23.681
11.0796,10.453,21.7777
-14.0352,-8.58218,-23
1.64971,7.10271,8.76187
27.9813,10.453,39.102
-1.71686,3.73614,1.94455
25.21,10.453,36.2614
24.5764,10.453,35.612
-9.6991,-4.2461,-14.2195
25.289,10.453,36.3424
-0.664363,4.78864,4.07586
15.5099,10.453,26.3189
5.67142,10.453,16.2344
9.78694,10.453,20.4528
5.44331,10.453,16.0006
-12.0143,-6.56134,-18.9078
-4.95523,0.497765,-4.61315
1.38084,6.83384,8.2174
19.8219,10.453,30.7386
-11.3943,-5.94129,-17.6522
2.28508,7.73808,10.0485
19.7968,10.453,30.7129
15.7807,10.453,26.5964
52.3187,10.453,64.0479
38.4041,10.453,49.7854
-7.85621,-2.40321,-10.4876
-11.5011,-6.04806,-17.8684
-13.8372,-8.38423,-22.5992
-26.5968,-21.1438,-48.4372
26.9745,10.453,38.07
-6.21504,-0.762038,-7.16425
13.8785,10.453,24.6466
22.5282,10.453,33.5126
10.4788,10.453,21.162
-13.4171,-7.96413,-21.7485
38.9493,10.453,50.3442
25.3424,10.453,36.3972
5.42292,10.453,15.9797
-9.36005,-3.90705,-13.5329
0.170937,5.62394,5.76735
2.57306,8.02606,10.6317
8.25059,10.453,18.8781
-6.71421,-1.26121,-8.17507
13.6084,10.453,24.3698
33.349,10.453,44.6039
16.3806,10.453,27.2113
8.64635,10.453,19.2837
3.69199,9.14499,12.8975
-13.7104,-8.25744,-22.3425
14.9084,10.453,25.7023
4.36225,9.81525,14.2547
-19.1439,-13.6909,-33.3452
15.2117,10.453,26.0132
-12.51,-7.05705,-19.9116
24.608,10.453,35.6444
-0.685401,4.7676,4.03326
14.2642,10.453,25.042
43.7843,10.453,55.3001
15.6347,10.453,26.4468
-10.4088,-4.95584,-15.6567
17.7599,10.453,28.6251
2.96696,8.41996,11.4293
8.20238,10.453,18.8286
-12.7947,-7.34166,-20.488
-13.0659,-7.61293,-21.0373
-0.541721,4.91128,4.32422
3.02457,8.47757,11.546
1.92631,7.37931,9.32198
19.7745,10.453,30.69
7.65706,10.453,18.2697
-1.76702,3.68598,1.84298
-5.57179,-0.118792,-5.86168
0.78524,6.23824,7.01131
11.1759,10.453,21.8765
-6.01863,-0.565632,-6.76653
41.1522,10.453,52.6023
-6.38329,-0.930292,-7.50497
33.4298,10.453,44.6868
10.018,10.453,20.6897
9.12036,10.453,19.7696
-0.626078,4.82692,4.15339
39.5719,10.453,50.9824
18.4157,10.453,29.2972
8.23408,10.453,18.8611
-5.24044,0.212556,-5.1907
-14.1826,-8.7296,-23.2986
-15.0678,-9.6148,-25.0911
7.16802,10.453,17.7684
-10.4211,-4.96812,-15.6816
22.4345,10.453,33.4165
8.76051,10.453,19.4007
11.3511,10.453,22.0561
-7.37642,-1.92342,-9.51606
-11.1584,-5.70543,-17.1746
12.2521,10.453,22.9796
15.6502,10.453,26.4626
-6.57304,-1.12004,-7.8892
0.973971,6.42697,7.39349
-3.84985,1.60315,-2.37474
35.5117,10.453,46.8207
16.0459,10.453,26.8682
21.6494,10.453,32.6118
13.2286,10.453,23.9806
-0.614275,4.83872,4.17729
26.2799,10.453,37.3581
30.7121,10.453,41.9011
10.0036,10.453,20.6748
-6.9126,-1.4596,-8.57682
6.25439,10.453,16.8319
-25.4721,-20.0191,-46.1599
33.6176,10.453,44.8792
16.0175,10.453,26.8392
9.27216,10.453,19.9252
-5.53215,-0.0791496,-5.7814
24.7838,10.453,35.8246
22.0423,10.453,33.0145
30.5409,10.453,41.7256
11.7446,10.453,22.4594
5.45129,10.453,16.0088
10.668,10.453,21.3559
-13.8923,-8.43928,-22.7107
7.77039,10.453,18.3859
-4.99904,0.453962,-4.70185
26.2209,10.453,37.2976
15.886,10.453,26.7044
28.9731,10.453,40.1186
5.17552,10.453,15.7261
3.72752,9.18052,12.9694
7.31172,10.453,17.9157
14.2617,10.453,25.0394
-4.82,0.633001,-4.3393
1.09268,6.54568,7.63388
-3.88372,1.56928,-2.44333
18.5527,10.453,29.4378
3.72853,9.18153,12.9715
13.6587,10.453,24.4214
25.7691,10.453,36.8346
26.7145,10.453,37.8036
-7.00209,-1.54909,-8.75803
16.0353,10.453,26.8574
12.1559,10.453,22.881
-2.53203,2.92097,0.293848
23.2726,10.453,34.2756
-3.33225,2.12075,-1.32661
8.65709,10.453,19.2947
17.7399,10.453,28.6045
17.7821,10.453,28.6478
22.1988,10.453,33.175
4.52374,9.97674,14.5818
-14.6974,-9.2444,-24.341
-1.48371,3.96929,2.4167
10.4378,10.453,21.1199
23.2251,10.453,34.2269
17.0044,10.453,27.8507
30.0035,10.453,41.1748
-5.64981,-0.196812,-6.01967
-10.8798,-5.42676,-16.6103
13.1488,10.453,23.8987
26.7899,10.453,37.8809
5.96688,10.453,16.5372
1.14391,6.59691,7.73762
-14.8698,-9.41677,-24.6901
-18.3802,-12.9272,-31.7986
35.3997,10.453,46.7059
7.81394,10.453,18.4305
3.73427,9.18727,12.9831
5.47333,10.453,16.0314
-6.31768,-0.864679,-7.3721
31.9523,10.453,43.1723
7.45642,10.453,18.064
-1.60478,3.84822,2.17152
3.88415,9.33715,13.2866
-10.9098,-5.45683,-16.6712
25.4266,10.453,36.4835
-4.65703,0.79597,-4.00929
17.5234,10.453,28.3827
15.2703,10.453,26.0733
6.16098,10.453,16.7362
3.35012,8.80312,12.2052
-3.56639,1.88661,-1.80074
-18.0685,-12.6155,-31.1675
4.46865,9.92165,14.4702
31.6874,10.453,42.9008
-6.05219,-0.599191,-6.83449
10.0343,10.453,20.7064
-0.502755,4.95024,4.40312
15.7421,10.453,26.5569
1.85887,7.31187,9.18542
5.35733,10.453,15.9125
10.8635,10.453,21.5563
-8.41895,-2.96595,-11.6272
16.9868,10.453,27.8327
9.14427,10.453,19.7941
33.138,10.453,44.3877
-8.89664,-3.44364,-12.5945
-3.5523,1.9007,-1.77221
17.5608,10.453,28.421
-6.59191,-1.13891,-7.92741
-26.523,-21.07,-48.2879
4.87346,10.3265,15.2899
3.33159,8.78459,12.1677
3.27186,8.72486,12.0467
27.3403,10.453,38.445
7.74036,10.453,18.3551
25.1395,10.453,36.1892
-3.52425,1.92875,-1.71542
7.51114,10.453,18.1201
38.1388,10.453,49.5135
11.6309,10.453,22.3429
7.41408,10.453,18.0206
2.71925,8.17225,10.9277
10.7605,10.453,21.4507
24.554,10.453,35.5891
29.8532,10.453,41.0208
10.8714,10.453,21.5644
-24.4255,-18.9725,-44.0404
-3.62995,1.82305,-1.92946
20.95,10.453,31.895
18.8233,10.453,29.7151
9.99397,10.453,20.665
9.31155,10.453,19.9655
-25.9966,-20.5436,-47.2219
-10.1014,-4.64842,-15.0342
-3.10255,2.35045,-0.861455
17.891,10.453,28.7595
24.5396,10.453,35.5743
4.05771,9.51071,13.6381
-6.65811,-1.20511,-8.06148
-13.8502,-8.3972,-22.6255
21.2026,10.453,32.1539
7.7643,10.453,18.3796
2.52091,7.97391,10.526
21.5118,10.453,32.4708
-5.58112,-0.128124,-5.88058
8.36639,10.453,18.9968
12.7886,10.453,23.5295
17.9416,10.453,28.8113
-2.76982,2.68318,-0.187676
1.3397,6.7927,8.13409
-4.91638,0.536616,-4.53448
21.9934,10.453,32.9644
-14.5457,-9.09274,-24.0339
17.6627,10.453,28.5254
73.938,10.453,86.2076
15.5916,10.453,26.4026
11.7935,10.453,22.5095
23.3098,10.453,34.3137
-22.3404,-16.8874,-39.8181
-0.696163,4.75684,4.01147
-11.2204,-5.76743,-17.3002
23.8548,10.453,34.8724
26.3641,10.453,37.4444
-0.706586,4.74641,3.99036
3.25596,8.70896,12.0145
23.4484,10.453,34.4558
-2.22278,3.23022,0.920069
7.21597,10.453,17.8176
33.324,10.453,44.5783
5.51813,10.453,16.0773
15.417,10.453,26.2236
-0.466572,4.98643,4.47639
15.4752,10.453,26.2832
1.81821,7.27121,9.10308
-9.49752,-4.04452,-13.8113
-5.01531,0.437695,-4.73479
21.7412,10.453,32.7059
-6.97518,-1.52218,-8.70355
-5.84745,-0.394445,-6.41988
25.6961,10.453,36.7597
4.37888,9.83188,14.2884
-5.09186,0.361137,-4.88982
7.28934,10.453,17.8928
-6.56121,-1.10821,-7.86524
30.4689,10.453,41.6518
-0.152894,5.30011,5.11159
16.8136,10.453,27.6552
33.0899,10.453,44.3383
-0.709822,4.74318,3.98381
7.99831,10.453,18.6195
2.83049,8.28349,11.1529
17.2554,10.453,28.108
9.20816,10.453,19.8596
50.0472,10.453,61.7196
14.579,10.453,25.3647
-0.914916,4.53808,3.56849
-17.1427,-11.6897,-29.2927
-2.72412,2.72888,-0.0951353
10.4924,10.453,21.1759
1.18415,6.63715,7.8191
-22.2331,-16.7801,-39.6008
22.717,10.453,33.7062
-15.4329,-9.97991,-25.8304
7.54544,10.453,18.1553
-7.76902,-2.31602,-10.3111
20.23,10.453,31.157
4.51226,9.96526,14.5585
8.10048,10.453,18.7242
-11.4418,-5.98881,-17.7485
6.69529,10.453,17.2839
9.84833,10.453,20.5157
-16.4142,-10.9612,-27.8175
0.117414,5.57041,5.65896
7.08773,10.453,17.6861
1.6945,7.1475,8.85257
13.5026,10.453,24.2614
3.36641,8.81941,12.2382
22.62,10.453,33.6067
17.1854,10.453,28.0362
0.0490291,5.50203,5.52048
20.9882,10.453,31.9341
7.84058,10.453,18.4578
6.241,10.453,16.8182
-18.2485,-12.7955,-31.532
4.04792,9.50092,13.6182
7.45822,10.453,18.0659
4.34285,9.79585,14.2155
24.1181,10.453,35.1423
10.4273,10.453,21.1091
-18.488,-13.035,-32.0169
4.6843,10.1373,14.9069
-2.5706,2.8824,0.215729
17.6445,10.453,28.5068
18.1574,10.453,29.0325
18.615,10.453,29.5015
6.85614,10.453,17.4487
-10.1249,-4.67192,-15.0818
-3.88211,1.57089,-2.44007
1.86524,7.31824,9.19832
23.3118,10.453,34.3158
15.8271,10.453,26.6439
8.65082,10.453,19.2883
-2.95575,2.49725,-0.564191
44.3901,10.453,55.9211
-14.3897,-8.93668,-23.7179
2.39477,7.84777,10.2706
9.04419,10.453,19.6915
23.4307,10.453,34.4377
12.3849,10.453,23.1158
4.06882,9.52182,13.6606
-15.1394,-9.68644,-25.2362
1.54253,6.99553,8.54483
-6.17287,-0.719868,-7.07886
11.4538,10.453,22.1614
-0.643804,4.8092,4.1175
-26.5174,-21.0644,-48.2766
-22.0149,-16.5619,-39.1591
11.4416,10.453,22.1488
-15.4487,-9.99569,-25.8624
42.9397,10.453,54.4344
-3.32424,2.12876,-1.31039
-24.7942,-19.3412,-44.787
3.88314,9.33614,13.2846
-3.52236,1.93064,-1.71158
17.2719,10.453,28.1249
-4.54909,0.903914,-3.7907
13.6727,10.453,24.4357
17.0993,10.453,27.9479
20.3785,10.453,31.3092
13.8535,10.453,24.6211
0.640273,6.09327,6.71775
24.7817,10.453,35.8225
5.22808,10.453,15.78
16.9669,10.453,27.8122
-7.26929,-1.81629,-9.29911
-6.66881,-1.21581,-8.08313
-0.643305,4.80969,4.11851
-0.32201,5.13099,4.76913
0.334127,5.78713,6.09781
13.7437,10.453,24.5085
34.2249,10.453,45.5017
17.749,10.453,28.6139
-2.63609,2.81691,0.0831159
-5.26291,0.190088,-5.2362
8.36964,10.453,19.0001
3.88113,9.33413,13.2805
-9.26013,-3.80713,-13.3306
4.32208,9.77508,14.1734
10.2911,10.453,20.9696
-7.91615,-2.46315,-10.609
-0.350298,5.1027,4.71185
-8.39889,-2.94589,-11.5866
6.54016,10.453,17.1249
7.1526,10.453,17.7526
23.8894,10.453,34.9078
32.431,10.453,43.663
-13.321,-7.86798,-21.5538
35.0114,10.453,46.3079
1.84799,7.30099,9.16338
-18.7286,-13.2756,-32.5042
-14.0594,-8.60644,-23.0492
4.79888,10.2519,15.1389
-19.6488,-14.1958,-34.3677
-21.5151,-16.0621,-38.1468
1.58817,7.04117,8.63724
-10.0671,-4.61406,-14.9646
-11.5196,-6.06662,-17.906
14.3798,10.453,25.1605
22.2042,10.453,33.1805
11.8095,10.453,22.5259
7.38154,10.453,17.9873
8.39456,10.453,19.0256
18.6443,10.453,29.5316
4.75283,10.2058,15.0457
24.6982,10.453,35.7369
3.40021,8.85321,12.3066
24.9257,10.453,35.97
5.20692,10.453,15.7583
22.6986,10.453,33.6873
10.5734,10.453,21.259
2.58159,8.03459,10.6489
-5.92568,-0.472677,-6.5783
17.583,10.453,28.4437
0.578676,6.03168,6.59302
6.46029,10.453,17.043
-7.36744,-1.91444,-9.49786
-30.4752,-25.0222,-56.2912
9.16649,10.453,19.8169
-13.0049,-7.55189,-20.9137
3.69343,9.14643,12.9004
-10.4222,-4.96917,-15.6837
19.1719,10.453,30.0724
48.9908,10.453,60.6368
24.216,10.453,35.2426
8.7258,10.453,19.3651
30.7497,10.453,41.9396
-3.78519,1.66781,-2.24381
38.4422,10.453,49.8245
-10.9482,-5.49523,-16.749
37.4858,10.453,48.8441
14.3686,10.453,25.149
11.0959,10.453,21.7945
31.9816,10.453,43.2023
-21.9509,-16.4979,-39.0295
31.291,10.453,42.4945
19.5591,10.453,30.4693
-8.59584,-3.14284,-11.9854
35.4334,10.453,46.7405
48.8529,10.453,60.4955
-7.28515,-1.83215,-9.33123
13.3106,10.453,24.0646
6.18799,10.453,16.7639
-1.10084,4.35216,3.192
-3.29059,2.16241,-1.24224
23.6666,10.453,34.6795
35.2063,10.453,46.5076
29.5921,10.453,40.7531
2.02955,7.48255,9.53103
-29.0666,-23.6136,-53.4386
3.07111,8.52411,11.6402
-12.3098,-6.85678,-19.5061
5.20235,10.453,15.7536
-2.10036,3.35264,1.16798
-1.35282,4.10018,2.68174
50.7332,10.453,62.4227
-0.554663,4.89834,4.29801
-7.04946,-1.59646,-8.85396
-7.28199,-1.82899,-9.32483
15.8851,10.453,26.7034
4.26053,9.71353,14.0488
-0.255922,5.19708,4.90296
28.7086,10.453,39.8476
10.7552,10.453,21.4453
-3.00963,2.44337,-0.673291
8.04708,10.453,18.6695
-0.288087,5.16491,4.83782
-5.99508,-0.54208,-6.71884
6.68339,10.453,17.2717
30.2221,10.453,41.3989
-11.8227,-6.3697,-18.5198
-8.60863,-3.15563,-12.0113
24.3703,10.453,35.4008
25.2701,10.453,36.323
-7.27366,-1.82066,-9.30797
6.22194,10.453,16.7987
-4.30765,1.14535,-3.30178
-8.52426,-3.07126,-11.8404
13.7698,10.453,24.5352
1.12942,6.58242,7.70828
-4.16461,1.28839,-3.01213
52.9744,10.453,64.7199
11.6835,10.453,22.3968
5.00706,10.453,15.5534
26.8991,10.453,37.9928
42.4534,10.453,53.936
17.8098,10.453,28.6762
35.4359,10.453,46.743
5.98052,10.453,16.5512
19.5485,10.453,30.4584
16.5351,10.453,27.3697
-0.0635158,5.38948,5.29258
27.1341,10.453,38.2336
14.7489,10.453,25.5388
-17.0696,-11.6166,-29.1447
15.7342,10.453,26.5487
16.2694,10.453,27.0973
-7.20942,-1.75642,-9.17787
18.5233,10.453,29.4076
5.35131,10.453,15.9063
-6.16595,-0.712948,-7.06485
-7.05163,-1.59863,-8.85835
10.8878,10.453,21.5811
9.84699,10.453,20.5144
-11.3077,-5.85467,-17.4768
14.7255,10.453,25.5148
2.20062,7.65362,9.87745
-13.2553,-7.80232,-21.4208
-0.741187,4.71181,3.9203
3.77563,9.22863,13.0669
-13.6449,-8.19194,-22.2098
-0.428233,5.02477,4.55403
17.4227,10.453,28.2795
2.37859,7.83159,10.2379
-8.66075,-3.20775,-12.1168
0.528098,5.9811,6.4906
5.12015,10.453,15.6694
31.1577,10.453,42.3578
13.2851,10.453,24.0384
9.87234,10.453,20.5403
14.2482,10.453,25.0256
-0.535478,4.91752,4.33686
11.8651,10.453,22.5829
30.5062,10.453,41.6901
0.339867,5.79287,6.10943
-15.2714,-9.81842,-25.5034
21.9222,10.453,32.8915
3.75309,9.20609,13.0212
69.5547,10.453,81.7147
5.6152,10.453,16.1768
1.66571,7.11871,8.79427
1.74879,7.20179,8.9625
7.07247,10.453,17.6705
14.5453,10.453,25.3302
20.0961,10.453,31.0197
-10.3671,-4.91409,-15.5722
-14.5991,-9.14611,-24.142
16.7545,10.453,27.5946
21.2399,10.453,32.1921
34.5055,10.453,45.7893
21.8494,10.453,32.8168
19.1097,10.453,30.0086
-23.1944,-17.7414,-41.5474
-1.09533,4.35767,3.20316
12.3355,10.453,23.0651
-9.65351,-4.20051,-14.1272
10.0533,10.453,20.7258
27.7293,10.453,38.8437
24.4994,10.453,35.5331
-5.1612,0.291797,-5.03024
10.127,10.453,20.8014
-14.0674,-8.61444,-23.0654
6.85062,10.453,17.4431
13.3851,10.453,24.1409
11.6633,10.453,22.3761
14.6135,10.453,25.4001
14.6609,10.453,25.4486
0.967715,6.42072,7.38082
-22.316,-16.863,-39.7688
-0.942806,4.51019,3.51202
56.5162,10.453,68.3503
2.33801,7.79101,10.1557
21.8623,10.453,32.8301
30.5306,10.453,41.7151
-5.26008,0.192924,-5.23045
-0.99871,4.45429,3.39881
3.83891,9.29191,13.195
-3.26078,2.19222,-1.18189
-7.26902,-1.81602,-9.29857
4.64005,10.093,14.8173
20.3533,10.453,31.2833
-0.69984,4.75316,4.00402
14.5009,10.453,25.2846
-1.03349,4.41951,3.32839
25.5292,10.453,36.5887
-15.0787,-9.6257,-25.1132
25.4583,10.453,36.516
30.2255,10.453,41.4023
-4.38179,1.07121,-3.45192
32.744,10.453,43.9838
8.50474,10.453,19.1386
-15.3608,-9.90777,-25.6844
1.40956,6.86256,8.27555
20.1159,10.453,31.04
-2.42653,3.02647,0.507479
39.9808,10.453,51.4015
-24.3873,-18.9343,-43.9631
5.92213,10.453,16.4914
-0.330671,5.12233,4.75159
12.8164,10.453,23.5581
4.72527,10.1783,14.9899
-3.40555,2.04745,-1.47503
1.75165,7.20465,8.9683
23.1666,10.453,34.167
-0.422342,5.03066,4.56596
20.2138,10.453,31.1403
-8.58457,-3.13157,-11.9625
10.1522,10.453,20.8272
-8.99196,-3.53896,-12.7875
15.9355,10.453,26.7551
32.4635,10.453,43.6963
9.36395,10.453,20.0192
8.17246,10.453,18.798
-29.9675,-24.5145,-55.2629
-6.78708,-1.33408,-8.32264
18.6326,10.453,29.5196
-2.24671,3.20629,0.871618
-0.388612,5.06439,4.63426
-16.9314,-11.4784,-28.865
11.8538,10.453,22.5713
-11.3394,-5.88636,-17.541
6.92039,10.453,17.5146
43.4401,10.453,54.9473
12.4278,10.453,23.1597
16.7129,10.453,27.5519
50.9845,10.453,62.6803
-2.28279,3.17021,0.798546
-3.39975,2.05325,-1.46329
0.82562,6.27862,7.09308
9.10552,10.453,19.7544
15.6264,10.453,26.4383
-0.0627854,5.39021,5.29406
-5.16118,0.291819,-5.03019
16.8016,10.453,27.6429
29.2162,10.453,40.3678
-3.94303,1.50997,-2.56343
-6.25553,-0.802528,-7.24624
20.2759,10.453,31.204
13.7951,10.453,24.5612
0.923266,6.37627,7.29081
-2.97564,2.47736,-0.604465
10.2955,10.453,20.974
-15.8482,-10.3952,-26.6713
3.5139,8.9669,12.5369
8.60802,10.453,19.2444
19.4904,10.453,30.3988
16.2086,10.453,27.0351
24.7434,10.453,35.7832
3.34399,8.79699,12.1928
-12.2704,-6.81744,-19.4265
21.6911,10.453,32.6546
9.61481,10.453,20.2764
-2.24077,3.21223,0.88365
1.10147,6.55447,7.65168
-7.26703,-1.81403,-9.29453
-12.2974,-6.8444,-19.481
16.1457,10.453,26.9705
32.7437,10.453,43.9835
2.734,8.187,10.9576
-3.8238,1.6292,-2.32199
-5.63761,-0.184611,-5.99496
12.7095,10.453,23.4485
-0.983103,4.4699,3.43042
10.6262,10.453,21.313
29.1299,10.453,40.2794
0.939628,6.39263,7.32395
34.8886,10.453,46.1821
6.65418,10.453,17.2417
18.0591,10.453,28.9318
17.7194,10.453,28.5836
6.88014,10.453,17.4733
-0.176176,5.27682,5.06444
4.26954,9.72254,14.067
30.0292,10.453,41.2012
0.162782,5.61578,5.75083
20.4128,10.453,31.3443
-2.7598,2.6932,-0.167387
15.9723,10.453,26.7928
29.8375,10.453,41.0047
14.1574,10.453,24.9326
13.8491,10.453,24.6166
7.03502,10.453,17.6321
-26.5015,-21.0485,-48.2444
11.2377,10.453,21.9398
-4.65603,0.796974,-4.00725
-12.1309,-6.67786,-19.1438
15.5484,10.453,26.3583
9.5123,10.453,20.1713
22.3674,10.453,33.3478
-0.332174,5.12083,4.74855
6.62044,10.453,17.2071
-6.70948,-1.25648,-8.16549
12.3974,10.453,23.1285
23.4884,10.453,34.4968
1.73056,7.18356,8.92559
12.5456,10.453,23.2804
-3.4688,1.9842,-1.60312
-5.60308,-0.150076,-5.92503
-25.5359,-20.0829,-46.2889
7.46819,10.453,18.0761
16.0298,10.453,26.8518
17.9735,10.453,28.844
5.54509,10.453,16.1049
26.9443,10.453,38.0391
9.58889,10.453,20.2498
-7.08494,-1.63194,-8.92579
-6.39651,-0.94351,-7.53173
-2.73349,2.71951,-0.114108
48.642,10.453,60.2792
-3.46834,1.98466,-1.60218
6.06558,10.453,16.6384
21.4434,10.453,32.4007
-12.2863,-6.83331,-19.4586
-12.0521,-6.59906,-18.9842
20.0874,10.453,31.0107
-13.3599,-7.90694,-21.6327
11.4145,10.453,22.1211
3.8568,9.3098,13.2312
23.7254,10.453,34.7398
30.8482,10.453,42.0406
3.03158,8.48458,11.5602
-5.18999,0.263011,-5.08853
7.13471,10.453,17.7343
33.1727,10.453,44.4232
19.3521,10.453,30.2571
0.993314,6.44631,7.43266
-2.4858,2.9672,0.387455
-18.5616,-13.1086,-32.166
4.83872,10.2917,15.2196
-0.235675,5.21732,4.94396
10.2113,10.453,20.8878
-0.453959,4.99904,4.50193
2.2894,7.7424,10.0572
-17.7474,-12.2944,-30.5174
-10.6299,-5.17687,-16.1043
-5.20674,0.246256,-5.12246
37.6274,10.453,48.9893
-1.98404,3.46896,1.40351
-14.8274,-9.37443,-24.6043
-2.60055,2.85245,0.155076
3.35778,8.81078,12.2207
14.034,10.453,24.806
0.924344,6.37734,7.293
7.28244,10.453,17.8857
-10.4611,-5.00811,-15.7625
39.5958,10.453,51.0068
-17.407,-11.954,-29.828
3.09361,8.54661,11.6858
-14.3319,-8.87887,-23.6008
14.0935,10.453,24.8671
-1.16025,4.29275,3.07168
15.848,10.453,26.6654
31.9402,10.453,43.1599
5.2813,10.453,15.8345
11.3262,10.453,22.0306
3.20504,8.65804,11.9114
9.38373,10.453,20.0395
18.4673,10.453,29.3502
3.37966,8.83266,12.265
-8.03298,-2.57998,-10.8456
13.1474,10.453,23.8973
44.7959,10.453,56.337
-11.3592,-5.90622,-17.5812
-10.3493,-4.89628,-15.5361
1.74306,7.19606,8.95091
-1.37967,4.07333,2.62736
4.48256,9.93556,14.4984
3.73323,9.18623,12.981
-13.2953,-7.84233,-21.5018
7.19863,10.453,17.7998
20.1183,10.453,31.0424
3.73346,9.18646,12.9815
25.3469,10.453,36.4018
1.57469,7.02769,8.60994
13.9138,10.453,24.6829
-2.50066,2.95234,0.357354
10.2892,10.453,20.9676
34.7114,10.453,46.0004
13.1404,10.453,23.8901
32.4298,10.453,43.6618
-5.07827,0.374725,-4.86231
1.03607,6.48907,7.51925
48.4794,10.453,60.1126
-5.8632,-0.410198,-6.45178
9.20706,10.453,19.8584
17.2865,10.453,28.1398
-10.2535,-4.80049,-15.3421
-9.78057,-4.32757,-14.3845
9.81807,10.453,20.4847
-17.6643,-12.2113,-30.349
-1.94917,3.50383,1.47413
-10.2921,-4.83911,-15.4203
24.3681,10.453,35.3985
-11.1193,-5.6663,-17.0954
36.2074,10.453,47.5338
1.68827,7.14127,8.83994
-21.4833,-16.0303,-38.0826
-3.35844,2.09456,-1.37964
30.8426,10.453,42.0349
19.0354,10.453,29.9325
32.0038,10.453,43.2251
-24.2977,-18.8447,-43.7816
17.9869,10.453,28.8578
6.8857,10.453,17.479
-8.20172,-2.74872,-11.1873
28.4827,10.453,39.616
-20.2211,-14.7681,-35.5264
-12.0514,-6.59842,-18.9829
24.8684,10.453,35.9114
9.28412,10.453,19.9374
24.1451,10.453,35.1699
-0.783602,4.6694,3.83441
14.3294,10.453,25.1088
7.85408,10.453,18.4716
-9.49072,-4.03772,-13.7975
6.40511,10.453,16.9864
17.3246,10.453,28.1789
5.266,10.453,15.8189
-3.58192,1.87108,-1.83219
-11.1852,-5.73221,-17.2288
-2.42691,3.02609,0.5067
2.09451,7.54751,9.66259
-25.2277,-19.7747,-45.6649
-8.78772,-3.33472,-12.3739
18.1088,10.453,28.9827
11.9655,10.453,22.6859
-16.5679,-11.1149,-28.1288
32.0057,10.453,43.227
-21.9264,-16.4734,-38.9798
44.0772,10.453,55.6003
17.9867,10.453,28.8576
-5.38949,0.0635116,-5.49251
3.82472,9.27772,13.1663
-2.53079,2.92221,0.296345
-21.1284,-15.6754,-37.3637
-4.86731,0.585689,-4.4351
-15.7582,-10.3052,-26.4891
8.06379,10.453,18.6866
32.0478,10.453,43.2702
3.15252,8.60552,11.8051
7.88203,10.453,18.5003
27.0226,10.453,38.1193
-6.02894,-0.575938,-6.7874
-2.24176,3.21124,0.881645
18.4327,10.453,29.3147
6.84274,10.453,17.435
7.77217,10.453,18.3877
1.89613,7.34913,9.26087
0.00831186,5.46131,5.43803
-8.08975,-2.63675,-10.9606
-12.8988,-7.44581,-20.6989
14.7425,10.453,25.5323
-6.26863,-0.815632,-7.27278
16.5107,10.453,27.3447
6.17302,10.453,16.7485
-5.10954,0.34346,-4.92562
15.9947,10.453,26.8158
-3.91519,1.53781,-2.50706
26.6003,10.453,37.6865
-14.2581,-8.80509,-23.4514
-8.40441,-2.95141,-11.5977
13.5369,10.453,24.2965
-4.72051,0.732486,-4.13784
-4.05325,1.39975,-2.78663
37.4683,10.453,48.8263
21.0119,10.453,31.9584
-8.82858,-3.37558,-12.4567
-22.1652,-16.7122,-39.4634
5.6696,10.453,16.2325
15.1671,10.453,25.9674
12.1508,10.453,22.8757
19.6429,10.453,30.5552
27.3225,10.453,38.4268
-15.1578,-9.70476,-25.2733
21.3531,10.453,32.3081
17.453,10.453,28.3105
-1.22986,4.22314,2.93073
23.4438,10.453,34.4511
-7.42076,-1.96776,-9.60584
32.9576,10.453,44.2028
-4.80491,0.648089,-4.30874
-9.29896,-3.84596,-13.4092
33.4222,10.453,44.679
3.36626,8.81926,12.2379
5.1284,10.453,15.6778
3.82439,9.27739,13.1656
27.9144,10.453,39.0335
0.135172,5.58817,5.69492
20.1045,10.453,31.0283
21.1591,10.453,32.1093
19.5198,10.453,30.429
31.5425,10.453,42.7523
4.04543,9.49843,13.6132
6.98,10.453,17.5757
10.9132,10.453,21.6072
10.7068,10.453,21.3957
9.18107,10.453,19.8318
30.131,10.453,41.3055
9.75367,10.453,20.4187
-5.47919,-0.0261927,-5.67417
5.62248,10.453,16.1842
24.3644,10.453,35.3947
2.3458,7.7988,10.1714
24.7319,10.453,35.7714
0.567722,6.02072,6.57084
-14.2681,-8.81509,-23.4717
32.7588,10.453,43.999
12.088,10.453,22.8114
30.4394,10.453,41.6216
5.8409,10.453,16.4081
17.5806,10.453,28.4413
-15.5103,-10.0573,-25.9871
